USING: 
Simple TinyGPS library v. 13
by Mikal Hart

Initializing SD card...initialization failed!
----------------------------------------------------------------------------
Calibrating sensors...
MQ135 R0 for CO2 = 1316
MQ9 R0 for CO = 273
MQ4 R0 for NH4 = 95
-----------------------------------------------------------------------------
S|HD|LAT    |LONG   |DateTime               |Age|MQ4|MQ9|MQ135|CO2_ppm
a|OP
t
s
------------------------------------------------------------------------------
8|144|44.421504|26.103931|12/09/2017 14:51:15 |477|94|286|68|596.20
6|180|44.421504|26.103931|12/09/2017 14:51:17 |485|94|286|68|596.20
6|180|44.421504|26.103931|12/09/2017 14:51:19 |490|93|287|68|596.20
6|180|44.421504|26.103929|12/09/2017 14:51:21 |498|94|287|68|596.20
6|180|44.421504|26.103929|12/09/2017 14:51:23 |499|94|286|68|596.20
6|180|44.421501|26.103931|12/09/2017 14:51:25 |502|93|286|68|596.20
6|180|44.421497|26.103935|12/09/2017 14:51:27 |508|94|286|67|596.20
6|180|44.421493|26.103935|12/09/2017 14:51:29 |512|94|286|67|596.20
6|180|44.421493|26.103939|12/09/2017 14:51:31 |509|93|286|68|596.20
6|180|44.421489|26.103939|12/09/2017 14:51:33 |520|93|286|68|596.20
7|144|44.421489|26.103942|12/09/2017 14:51:35 |520|94|286|68|596.20
8|128|44.421478|26.103944|12/09/2017 14:51:37 |526|93|286|68|596.20
8|128|44.421478|26.103946|12/09/2017 14:51:39 |533|93|286|68|596.20
8|128|44.421474|26.103948|12/09/2017 14:51:41 |536|93|286|68|571.92
9|128|44.421470|26.103948|12/09/2017 14:51:43 |538|93|286|67|596.20
8|128|44.421470|26.103950|12/09/2017 14:51:45 |541|93|287|69|596.20
7|129|44.421466|26.103952|12/09/2017 14:51:47 |552|92|287|68|596.20
8|128|44.421466|26.103952|12/09/2017 14:51:49 |556|92|286|68|596.20
9|128|44.421466|26.103954|12/09/2017 14:51:51 |556|92|286|68|596.20
9|128|44.421466|26.103954|12/09/2017 14:51:53 |563|92|287|68|596.20
9|128|44.421466|26.103954|12/09/2017 14:51:55 |570|92|287|68|571.92
9|128|44.421466|26.103954|12/09/2017 14:51:57 |574|91|286|67|596.20
8|172|44.421470|26.103952|12/09/2017 14:51:59 |581|91|286|68|596.20
8|172|44.421470|26.103954|12/09/2017 14:52:01 |583|91|286|68|596.20
7|130|44.421474|26.103954|12/09/2017 14:52:03 |591|91|286|67|596.20
6|180|44.421470|26.103956|12/09/2017 14:52:05 |595|91|286|67|571.92
6|180|44.421432|26.103952|12/09/2017 14:52:07 |585|91|286|68|596.20
7|144|44.421352|26.103950|12/09/2017 14:52:09 |588|91|286|68|596.20
7|144|44.421241|26.103944|12/09/2017 14:52:11 |589|91|286|68|596.20
6|153|44.421104|26.103942|12/09/2017 14:52:13 |599|91|286|67|596.20
7|138|44.420936|26.103946|12/09/2017 14:52:15 |601|91|286|68|596.20
6|223|44.420745|26.103956|12/09/2017 14:52:17 |599|90|286|68|596.20
6|180|44.420509|26.103963|12/09/2017 14:52:19 |614|90|287|68|596.20
6|180|44.420246|26.103971|12/09/2017 14:52:21 |614|90|287|68|596.20
6|180|44.419960|26.103994|12/09/2017 14:52:23 |617|90|287|68|596.20
6|180|44.419654|26.104019|12/09/2017 14:52:25 |624|89|287|68|596.20
7|145|44.419357|26.104043|12/09/2017 14:52:27 |627|88|288|67|571.92
7|145|44.419067|26.104068|12/09/2017 14:52:29 |634|88|288|68|621.13
7|145|44.418815|26.104089|12/09/2017 14:52:31 |632|89|288|68|596.20
7|145|44.418590|26.104108|12/09/2017 14:52:33 |638|90|288|68|596.20
7|145|44.418392|26.104124|12/09/2017 14:52:35 |639|89|287|68|596.20
7|171|44.418209|26.104145|12/09/2017 14:52:37 |651|90|286|68|621.13
6|180|44.418048|26.104160|12/09/2017 14:52:39 |652|90|287|68|596.20
7|145|44.417903|26.104171|12/09/2017 14:52:41 |656|90|286|67|571.92
7|145|44.417770|26.104179|12/09/2017 14:52:43 |661|91|286|67|571.92
7|145|44.417644|26.104190|12/09/2017 14:52:45 |663|91|285|67|571.92
7|145|44.417507|26.104200|12/09/2017 14:52:47 |661|91|285|67|548.29
7|145|44.417362|26.104207|12/09/2017 14:52:49 |668|91|285|67|571.92
8|129|44.417217|26.104223|12/09/2017 14:52:51 |670|90|284|66|548.29
7|138|44.417057|26.104248|12/09/2017 14:52:53 |676|91|284|67|571.92
8|145|44.416885|26.104272|12/09/2017 14:52:55 |681|91|283|67|548.29
7|145|44.416698|26.104288|12/09/2017 14:52:57 |689|90|284|66|571.92
7|145|44.416496|26.104297|12/09/2017 14:52:59 |700|90|285|67|525.31
7|171|44.416267|26.104312|12/09/2017 14:53:01 |692|89|284|66|548.29
6|181|44.416027|26.104328|12/09/2017 14:53:03 |709|90|285|66|548.29
6|181|44.415798|26.104339|12/09/2017 14:53:05 |710|89|286|66|571.92
6|181|44.415576|26.104347|12/09/2017 14:53:07 |712|89|285|66|571.92
7|145|44.415359|26.104364|12/09/2017 14:53:09 |715|89|285|67|548.29
8|129|44.415168|26.104375|12/09/2017 14:53:11 |720|89|285|66|548.29
6|176|44.415000|26.104400|12/09/2017 14:53:13 |731|89|284|66|525.31
6|176|44.414840|26.104423|12/09/2017 14:53:15 |734|89|284|66|548.29
7|138|44.414707|26.104444|12/09/2017 14:53:17 |742|89|284|66|548.29
7|138|44.414623|26.104454|12/09/2017 14:53:19 |744|88|283|65|525.31
7|138|44.414554|26.104467|12/09/2017 14:53:21 |752|91|282|66|525.31
7|138|44.414505|26.104484|12/09/2017 14:53:23 |758|89|282|65|525.31
8|129|44.414478|26.104492|12/09/2017 14:53:25 |758|89|281|65|525.31
8|129|44.414478|26.104496|12/09/2017 14:53:27 |778|89|281|65|525.31
8|129|44.414478|26.104494|12/09/2017 14:53:29 |780|89|280|65|525.31
7|139|44.414478|26.104490|12/09/2017 14:53:31 |783|89|280|65|525.31
8|129|44.414482|26.104488|12/09/2017 14:53:33 |787|89|280|65|525.31
6|184|44.414478|26.104484|12/09/2017 14:53:35 |795|88|279|65|502.96
7|181|44.414474|26.104480|12/09/2017 14:53:37 |797|89|279|64|525.31
7|181|44.414474|26.104473|12/09/2017 14:53:39 |805|89|279|64|502.96
6|181|44.414470|26.104467|12/09/2017 14:53:41 |812|89|278|64|502.96
6|181|44.414470|26.104459|12/09/2017 14:53:43 |815|88|278|64|525.31
6|181|44.414470|26.104455|12/09/2017 14:53:45 |819|88|277|64|502.96
6|181|44.414466|26.104448|12/09/2017 14:53:47 |824|88|277|64|502.96
6|181|44.414474|26.104444|12/09/2017 14:53:49 |828|88|277|64|502.96
6|181|44.414489|26.104431|12/09/2017 14:53:51 |827|88|276|64|502.96
6|181|44.414489|26.104431|12/09/2017 14:53:53 |833|88|275|64|502.96
7|181|44.414459|26.104436|12/09/2017 14:53:55 |824|88|275|64|502.96
6|181|44.414398|26.104461|12/09/2017 14:53:57 |831|88|276|64|502.96
7|154|44.414329|26.104499|12/09/2017 14:53:59 |832|88|276|64|502.96
6|181|44.414257|26.104536|12/09/2017 14:54:01 |831|88|275|64|502.96
6|181|44.414192|26.104587|12/09/2017 14:54:03 |839|88|276|64|502.96
6|184|44.414104|26.104671|12/09/2017 14:54:05 |845|88|276|64|502.96
6|176|44.414016|26.104801|12/09/2017 14:54:07 |848|88|276|64|502.96
6|176|44.413890|26.104919|12/09/2017 14:54:09 |853|88|276|64|502.96
6|176|44.413745|26.105031|12/09/2017 14:54:11 |861|88|276|64|502.96
6|176|44.413593|26.105140|12/09/2017 14:54:13 |913|87|276|64|502.96
7|172|44.413314|26.105318|12/09/2017 14:54:16 |99|87|276|64|502.96
7|172|44.413120|26.105447|12/09/2017 14:54:18 |173|87|276|63|502.96
7|172|44.412933|26.105583|12/09/2017 14:54:20 |121|86|274|63|481.23
7|172|44.412746|26.105722|12/09/2017 14:54:22 |186|86|275|63|481.23
7|177|44.412578|26.105890|12/09/2017 14:54:24 |254|86|274|62|460.12
6|177|44.412414|26.106071|12/09/2017 14:54:26 |327|86|273|62|481.23
5|184|44.412277|26.106283|12/09/2017 14:54:28 |396|87|273|63|481.23
5|184|44.412139|26.106536|12/09/2017 14:54:30 |411|87|273|63|481.23
5|184|44.411998|26.106811|12/09/2017 14:54:32 |415|86|274|63|481.23
5|184|44.411869|26.107107|12/09/2017 14:54:34 |415|87|273|63|481.23
6|177|44.411743|26.107414|12/09/2017 14:54:36 |419|87|272|63|481.23
7|172|44.411617|26.107727|12/09/2017 14:54:38 |423|86|274|63|481.23
7|172|44.411487|26.108036|12/09/2017 14:54:40 |427|86|273|63|502.96
7|172|44.411373|26.108327|12/09/2017 14:54:42 |432|87|273|63|481.23
7|172|44.411270|26.108583|12/09/2017 14:54:44 |434|86|273|62|481.23
7|172|44.411182|26.108783|12/09/2017 14:54:46 |438|87|272|63|481.23
7|172|44.411113|26.108943|12/09/2017 14:54:48 |443|87|271|63|481.23
7|172|44.411098|26.109052|12/09/2017 14:54:50 |447|87|271|63|460.12
6|182|44.411136|26.109134|12/09/2017 14:54:52 |454|87|271|62|481.23
5|184|44.411186|26.109161|12/09/2017 14:54:54 |462|88|271|63|481.23
7|139|44.411254|26.109178|12/09/2017 14:54:56 |463|88|271|63|481.23
7|139|44.411312|26.109228|12/09/2017 14:54:58 |465|88|272|63|481.23
7|139|44.411388|26.109275|12/09/2017 14:55:00 |469|88|272|63|502.96
7|139|44.411457|26.109308|12/09/2017 14:55:02 |475|88|272|63|481.23
6|155|44.411487|26.109331|12/09/2017 14:55:04 |483|88|272|63|481.23
6|155|44.411537|26.109323|12/09/2017 14:55:06 |488|88|272|63|460.12
6|155|44.411567|26.109296|12/09/2017 14:55:08 |496|88|271|62|502.96
6|155|44.411605|26.109260|12/09/2017 14:55:10 |491|88|271|63|481.23
6|177|44.411628|26.109212|12/09/2017 14:55:12 |496|88|271|63|481.23
6|177|44.411663|26.109151|12/09/2017 14:55:14 |499|87|271|63|481.23
6|177|44.411720|26.109111|12/09/2017 14:55:16 |504|88|271|63|481.23
5|185|44.411792|26.109056|12/09/2017 14:55:18 |510|88|271|63|481.23
5|185|44.411838|26.108972|12/09/2017 14:55:20 |516|88|271|63|481.23
5|185|44.411876|26.108896|12/09/2017 14:55:22 |520|88|270|63|460.12
5|185|44.411918|26.108823|12/09/2017 14:55:24 |523|88|270|62|481.23
6|155|44.411952|26.108747|12/09/2017 14:55:26 |530|88|271|63|481.23
6|155|44.411979|26.108648|12/09/2017 14:55:28 |535|87|270|62|481.23
5|185|44.412029|26.108572|12/09/2017 14:55:30 |541|88|269|62|481.23
5|185|44.412090|26.108436|12/09/2017 14:55:32 |539|88|269|62|460.12
5|185|44.412132|26.108312|12/09/2017 14:55:34 |545|88|269|62|460.12
5|185|44.412174|26.108200|12/09/2017 14:55:36 |549|88|269|62|460.12
6|155|44.412189|26.108055|12/09/2017 14:55:38 |555|88|270|63|481.23
6|156|44.412254|26.107923|12/09/2017 14:55:40 |561|88|270|63|481.23
6|156|44.412319|26.107795|12/09/2017 14:55:42 |566|88|270|63|481.23
6|156|44.412384|26.107660|12/09/2017 14:55:44 |571|88|270|63|481.23
6|156|44.412441|26.107515|12/09/2017 14:55:46 |577|89|271|64|481.23
6|156|44.412487|26.107408|12/09/2017 14:55:48 |584|89|271|64|502.96
6|156|44.412540|26.107286|12/09/2017 14:55:50 |586|89|271|64|502.96
5|185|44.412574|26.107183|12/09/2017 14:55:52 |593|89|272|64|502.96
5|185|44.412609|26.107107|12/09/2017 14:55:54 |592|89|271|63|502.96
5|185|44.412647|26.107044|12/09/2017 14:55:56 |600|89|272|64|502.96
6|177|44.412708|26.107013|12/09/2017 14:55:58 |602|88|272|64|502.96
5|185|44.412712|26.106988|12/09/2017 14:56:00 |609|89|272|64|502.96
5|185|44.412708|26.106988|12/09/2017 14:56:02 |613|89|272|64|502.96
5|185|44.412734|26.107023|12/09/2017 14:56:04 |619|89|272|64|502.96
6|182|44.412769|26.107063|12/09/2017 14:56:06 |621|89|272|64|502.96
5|185|44.412807|26.107116|12/09/2017 14:56:08 |627|90|272|64|502.96
5|185|44.412841|26.107185|12/09/2017 14:56:10 |631|89|272|64|502.96
6|156|44.412876|26.107231|12/09/2017 14:56:12 |635|89|272|64|502.96
5|185|44.412910|26.107276|12/09/2017 14:56:14 |642|89|271|64|502.96
5|185|44.412921|26.107337|12/09/2017 14:56:16 |645|89|271|63|502.96
5|185|44.412944|26.107423|12/09/2017 14:56:18 |644|89|271|64|481.23
5|185|44.412933|26.107524|12/09/2017 14:56:20 |650|90|271|63|481.23
5|185|44.412910|26.107612|12/09/2017 14:56:22 |656|89|271|63|481.23
5|185|44.412872|26.107692|12/09/2017 14:56:24 |660|89|271|63|502.96
5|185|44.412830|26.107772|12/09/2017 14:56:26 |667|89|270|64|481.23
5|185|44.412784|26.107854|12/09/2017 14:56:28 |667|89|271|63|481.23
5|185|44.412776|26.107896|12/09/2017 14:56:30 |683|89|271|63|481.23
5|185|44.412776|26.107919|12/09/2017 14:56:32 |692|89|270|63|481.23
5|185|44.412750|26.107931|12/09/2017 14:56:34 |682|89|270|63|481.23
5|185|44.412723|26.107976|12/09/2017 14:56:36 |687|90|270|63|481.23
5|185|44.412689|26.108039|12/09/2017 14:56:38 |689|89|270|63|481.23
5|185|44.412654|26.108108|12/09/2017 14:56:40 |693|90|270|63|481.23
5|185|44.412624|26.108163|12/09/2017 14:56:42 |698|90|270|64|481.23
5|185|44.412601|26.108211|12/09/2017 14:56:44 |708|90|270|63|481.23
5|185|44.412574|26.108255|12/09/2017 14:56:46 |709|89|270|63|481.23
5|185|44.412551|26.108299|12/09/2017 14:56:48 |713|90|269|63|481.23
5|185|44.412559|26.108329|12/09/2017 14:56:50 |730|90|269|63|481.23
5|185|44.412593|26.108379|12/09/2017 14:56:52 |722|90|269|63|481.23
5|185|44.412620|26.108415|12/09/2017 14:56:54 |731|90|269|63|481.23
5|185|44.412662|26.108432|12/09/2017 14:56:56 |735|90|269|64|481.23
5|185|44.412693|26.108467|12/09/2017 14:56:58 |740|90|269|63|481.23
5|185|44.412708|26.108501|12/09/2017 14:57:00 |743|90|269|63|481.23
5|185|44.412731|26.108541|12/09/2017 14:57:02 |750|90|269|63|481.23
4|267|44.412784|26.108583|12/09/2017 14:57:04 |752|90|269|63|481.23
5|185|44.412826|26.108638|12/09/2017 14:57:06 |764|91|269|63|481.23
5|185|44.412879|26.108713|12/09/2017 14:57:08 |765|91|269|64|481.23
5|185|44.412937|26.108787|12/09/2017 14:57:10 |764|91|269|63|481.23
5|185|44.412975|26.108858|12/09/2017 14:57:12 |773|91|269|63|481.23
5|185|44.412994|26.108949|12/09/2017 14:57:14 |777|90|269|63|481.23
5|185|44.413028|26.108976|12/09/2017 14:57:16 |788|91|269|63|481.23
5|185|44.413078|26.108970|12/09/2017 14:57:18 |779|91|269|63|481.23
4|266|44.413154|26.108983|12/09/2017 14:57:20 |792|91|269|63|481.23
5|185|44.413192|26.108915|12/09/2017 14:57:22 |802|91|269|63|481.23
5|185|44.413223|26.108867|12/09/2017 14:57:24 |790|90|268|63|481.23
6|177|44.413337|26.108867|12/09/2017 14:57:26 |788|91|268|63|481.23
7|141|44.413448|26.108831|12/09/2017 14:57:28 |797|91|269|63|481.23
6|157|44.413513|26.108772|12/09/2017 14:57:30 |805|91|268|63|481.23
6|157|44.413543|26.108730|12/09/2017 14:57:32 |820|91|268|63|481.23
7|148|44.413555|26.108667|12/09/2017 14:57:34 |821|91|268|63|481.23
6|183|44.413463|26.108531|12/09/2017 14:57:36 |817|91|268|63|481.23
5|185|44.413471|26.108512|12/09/2017 14:57:38 |839|91|267|63|481.23
5|185|44.413448|26.108488|12/09/2017 14:57:40 |827|91|267|63|481.23
5|185|44.413421|26.108440|12/09/2017 14:57:42 |829|91|267|63|481.23
6|157|44.413368|26.108390|12/09/2017 14:57:44 |835|91|268|63|481.23
6|157|44.413337|26.108381|12/09/2017 14:57:46 |852|91|268|63|481.23
5|185|44.413242|26.108299|12/09/2017 14:57:48 |843|91|268|63|481.23
6|183|44.413200|26.108247|12/09/2017 14:57:50 |860|91|268|62|481.23
7|148|44.413192|26.108247|12/09/2017 14:57:52 |859|91|268|63|481.23
7|148|44.413192|26.108247|12/09/2017 14:57:54 |863|91|267|63|481.23
7|132|44.413181|26.108261|12/09/2017 14:57:56 |870|91|267|63|481.23
7|132|44.413169|26.108276|12/09/2017 14:57:58 |873|91|267|63|481.23
7|142|44.413223|26.108236|12/09/2017 14:58:00 |863|91|267|63|460.12
5|186|44.413223|26.108240|12/09/2017 14:58:02 |910|91|267|63|481.23
7|141|44.413219|26.108224|12/09/2017 14:58:05 |84|91|267|63|481.23
7|141|44.413223|26.108234|12/09/2017 14:58:07 |157|91|268|62|481.23
7|141|44.413230|26.108251|12/09/2017 14:58:09 |110|91|267|62|460.12
6|259|44.413261|26.108259|12/09/2017 14:58:11 |184|91|266|62|460.12
6|259|44.413265|26.108243|12/09/2017 14:58:13 |253|91|266|63|460.12
7|141|44.413238|26.108253|12/09/2017 14:58:15 |323|91|265|63|481.23
7|141|44.413215|26.108268|12/09/2017 14:58:17 |389|92|267|63|481.23
7|141|44.413204|26.108283|12/09/2017 14:58:19 |426|92|267|63|481.23
6|158|44.413196|26.108303|12/09/2017 14:58:21 |434|92|267|63|481.23
6|158|44.413185|26.108301|12/09/2017 14:58:23 |437|91|267|63|481.23
5|186|44.413181|26.108306|12/09/2017 14:58:25 |445|92|267|63|481.23
5|186|44.413185|26.108306|12/09/2017 14:58:27 |446|92|267|63|481.23
5|186|44.413181|26.108308|12/09/2017 14:58:29 |456|91|267|63|481.23
5|186|44.413192|26.108299|12/09/2017 14:58:31 |454|92|267|63|481.23
5|186|44.413188|26.108301|12/09/2017 14:58:33 |464|92|267|63|481.23
5|186|44.413188|26.108299|12/09/2017 14:58:35 |465|92|267|63|481.23
5|186|44.413177|26.108299|12/09/2017 14:58:37 |471|92|267|63|481.23
4|351|44.413177|26.108291|12/09/2017 14:58:39 |476|91|267|63|481.23
4|351|44.413173|26.108287|12/09/2017 14:58:41 |479|92|266|63|481.23
4|351|44.413177|26.108287|12/09/2017 14:58:43 |480|91|267|63|481.23
6|158|44.413192|26.108280|12/09/2017 14:58:45 |468|91|266|63|460.12
6|158|44.413200|26.108297|12/09/2017 14:58:47 |487|92|266|62|481.23
6|158|44.413211|26.108310|12/09/2017 14:58:49 |482|91|265|62|460.12
7|141|44.413219|26.108308|12/09/2017 14:58:51 |496|91|266|63|481.23
7|141|44.413215|26.108303|12/09/2017 14:58:53 |498|92|265|63|481.23
7|141|44.413181|26.108282|12/09/2017 14:58:55 |491|91|266|63|481.23
6|142|44.413162|26.108264|12/09/2017 14:58:57 |493|92|266|63|481.23
6|142|44.413150|26.108188|12/09/2017 14:58:59 |498|92|266|63|481.23
7|141|44.413139|26.108102|12/09/2017 14:59:01 |495|91|266|63|460.12
6|158|44.413116|26.108036|12/09/2017 14:59:03 |506|92|266|62|481.23
6|158|44.413082|26.107988|12/09/2017 14:59:05 |509|91|265|63|481.23
6|158|44.413070|26.107931|12/09/2017 14:59:07 |512|91|266|63|460.12
8|132|44.413089|26.107904|12/09/2017 14:59:09 |529|90|266|62|481.23
8|141|44.413055|26.107872|12/09/2017 14:59:11 |520|91|266|62|460.12
6|158|44.413093|26.107833|12/09/2017 14:59:13 |533|91|265|62|460.12
6|158|44.413101|26.107749|12/09/2017 14:59:15 |536|91|266|63|481.23
5|186|44.413097|26.107679|12/09/2017 14:59:17 |545|91|265|62|481.23
5|186|44.413101|26.107591|12/09/2017 14:59:19 |550|91|265|62|481.23
5|186|44.413112|26.107528|12/09/2017 14:59:21 |556|91|265|62|481.23
5|186|44.413112|26.107501|12/09/2017 14:59:23 |557|91|265|62|460.12
5|186|44.413124|26.107475|12/09/2017 14:59:25 |576|91|265|62|481.23
5|186|44.413143|26.107467|12/09/2017 14:59:27 |567|91|266|62|460.12
5|186|44.413169|26.107482|12/09/2017 14:59:29 |575|91|265|62|460.12
5|186|44.413200|26.107515|12/09/2017 14:59:31 |578|91|264|62|460.12
5|186|44.413234|26.107561|12/09/2017 14:59:33 |583|91|264|62|460.12
5|186|44.413299|26.107631|12/09/2017 14:59:35 |592|91|264|62|460.12
5|186|44.413368|26.107713|12/09/2017 14:59:37 |593|90|264|62|460.12
5|186|44.413448|26.107797|12/09/2017 14:59:39 |599|91|264|61|460.12
5|186|44.413532|26.107879|12/09/2017 14:59:41 |601|91|264|61|460.12
5|186|44.413604|26.107963|12/09/2017 14:59:43 |603|91|264|62|460.12
5|186|44.413654|26.108055|12/09/2017 14:59:45 |607|91|264|62|460.12
5|186|44.413738|26.108108|12/09/2017 14:59:47 |614|90|264|62|460.12
5|186|44.413795|26.108186|12/09/2017 14:59:49 |617|90|263|62|460.12
7|142|44.413841|26.108264|12/09/2017 14:59:51 |619|91|264|62|439.63
7|142|44.413879|26.108331|12/09/2017 14:59:53 |626|90|264|62|460.12
7|142|44.413917|26.108400|12/09/2017 14:59:55 |621|90|264|61|439.63
7|142|44.413951|26.108432|12/09/2017 14:59:57 |632|90|263|61|439.63
6|159|44.413974|26.108448|12/09/2017 14:59:59 |642|91|263|61|439.63
6|159|44.413997|26.108455|12/09/2017 15:00:01 |638|90|263|61|439.63
6|159|44.414020|26.108470|12/09/2017 15:00:03 |646|90|263|61|439.63
6|159|44.414066|26.108470|12/09/2017 15:00:05 |645|90|263|61|460.12
6|159|44.414119|26.108467|12/09/2017 15:00:07 |645|91|264|62|481.23
6|159|44.414176|26.108463|12/09/2017 15:00:09 |654|91|265|62|481.23
7|142|44.414299|26.108476|12/09/2017 15:00:11 |664|91|266|63|481.23
6|159|44.414398|26.108495|12/09/2017 15:00:13 |666|91|267|63|481.23
7|142|44.414489|26.108491|12/09/2017 15:00:15 |670|92|268|63|502.96
7|142|44.414546|26.108488|12/09/2017 15:00:17 |669|92|268|64|502.96
6|159|44.414608|26.108507|12/09/2017 15:00:19 |678|91|269|64|502.96
6|159|44.414638|26.108520|12/09/2017 15:00:21 |682|92|270|65|502.96
5|186|44.414703|26.108552|12/09/2017 15:00:23 |688|92|270|65|525.31
5|186|44.414802|26.108560|12/09/2017 15:00:25 |692|92|271|65|525.31
5|186|44.414920|26.108587|12/09/2017 15:00:27 |696|93|271|65|525.31
5|186|44.415054|26.108549|12/09/2017 15:00:29 |695|93|272|65|525.31
5|186|44.415187|26.108552|12/09/2017 15:00:31 |703|93|272|65|525.31
6|143|44.415298|26.108531|12/09/2017 15:00:33 |707|93|272|65|525.31
5|186|44.415382|26.108516|12/09/2017 15:00:35 |715|93|272|64|525.31
5|186|44.415428|26.108476|12/09/2017 15:00:37 |721|92|271|65|525.31
7|142|44.415435|26.108448|12/09/2017 15:00:39 |731|92|271|64|502.96
7|142|44.415447|26.108423|12/09/2017 15:00:41 |724|92|271|64|525.31
7|122|44.415489|26.108415|12/09/2017 15:00:43 |732|92|272|64|502.96
7|122|44.415519|26.108419|12/09/2017 15:00:45 |734|93|272|64|525.31
6|143|44.415531|26.108423|12/09/2017 15:00:47 |742|93|272|64|502.96
6|143|44.415550|26.108430|12/09/2017 15:00:49 |756|93|272|64|525.31
6|143|44.415569|26.108430|12/09/2017 15:00:51 |767|93|271|64|525.31
6|143|44.415588|26.108440|12/09/2017 15:00:53 |758|93|271|65|502.96
6|143|44.415622|26.108520|12/09/2017 15:00:55 |760|93|271|65|525.31
7|122|44.415645|26.108680|12/09/2017 15:00:57 |763|93|272|65|525.31
8|120|44.415657|26.108913|12/09/2017 15:00:59 |762|93|271|65|525.31
8|120|44.415687|26.109188|12/09/2017 15:01:01 |763|93|272|65|525.31
8|120|44.415706|26.109476|12/09/2017 15:01:03 |775|93|272|64|502.96
8|120|44.415740|26.109773|12/09/2017 15:01:05 |774|93|272|64|502.96
8|189|44.415760|26.110048|12/09/2017 15:01:07 |778|93|271|65|502.96
8|120|44.415779|26.110303|12/09/2017 15:01:09 |784|92|272|64|502.96
8|120|44.415794|26.110540|12/09/2017 15:01:11 |789|93|272|64|525.31
8|120|44.415817|26.110780|12/09/2017 15:01:13 |801|94|274|65|525.31
8|189|44.415840|26.111032|12/09/2017 15:01:15 |801|93|277|66|548.29
8|120|44.415859|26.111278|12/09/2017 15:01:17 |801|94|279|67|571.92
8|120|44.415893|26.111528|12/09/2017 15:01:19 |807|94|280|67|571.92
8|120|44.415958|26.111772|12/09/2017 15:01:21 |809|94|281|67|571.92
7|142|44.416034|26.111984|12/09/2017 15:01:23 |815|94|281|67|571.92
7|142|44.416126|26.112180|12/09/2017 15:01:25 |821|94|280|67|571.92
6|160|44.416221|26.112340|12/09/2017 15:01:27 |828|94|280|66|548.29
7|143|44.416286|26.112461|12/09/2017 15:01:29 |831|94|280|66|548.29
7|143|44.416328|26.112543|12/09/2017 15:01:31 |837|94|280|66|548.29
7|143|44.416355|26.112596|12/09/2017 15:01:33 |842|94|279|65|548.29
7|143|44.416370|26.112628|12/09/2017 15:01:35 |844|93|278|65|525.31
7|143|44.416374|26.112648|12/09/2017 15:01:37 |852|93|278|65|525.31
7|143|44.416385|26.112663|12/09/2017 15:01:39 |854|93|277|65|525.31
7|143|44.416389|26.112680|12/09/2017 15:01:41 |857|93|277|65|525.31
7|143|44.416393|26.112695|12/09/2017 15:01:43 |872|93|277|65|525.31
7|143|44.416397|26.112701|12/09/2017 15:01:45 |925|93|276|65|525.31
7|143|44.416393|26.112703|12/09/2017 15:01:48 |98|93|276|65|502.96
7|143|44.416397|26.112707|12/09/2017 15:01:50 |172|93|275|65|525.31
7|143|44.416397|26.112712|12/09/2017 15:01:52 |132|93|274|64|502.96
7|143|44.416400|26.112716|12/09/2017 15:01:54 |199|93|274|64|502.96
8|99|44.416408|26.112720|12/09/2017 15:01:56 |264|93|274|65|502.96
8|99|44.416412|26.112726|12/09/2017 15:01:58 |332|93|274|65|502.96
8|99|44.416416|26.112731|12/09/2017 15:02:00 |400|93|274|67|502.96
8|99|44.416423|26.112739|12/09/2017 15:02:02 |418|93|274|66|502.96
8|99|44.416427|26.112745|12/09/2017 15:02:04 |426|93|273|64|502.96
8|99|44.416431|26.112749|12/09/2017 15:02:06 |430|93|273|64|502.96
8|99|44.416431|26.112752|12/09/2017 15:02:08 |432|93|273|64|502.96
8|99|44.416431|26.112756|12/09/2017 15:02:10 |434|92|273|64|525.31
8|99|44.416431|26.112758|12/09/2017 15:02:12 |439|93|272|64|525.31
8|99|44.416435|26.112760|12/09/2017 15:02:14 |441|92|273|64|502.96
9|97|44.416435|26.112760|12/09/2017 15:02:16 |445|92|272|64|502.96
8|99|44.416439|26.112758|12/09/2017 15:02:18 |451|93|272|64|525.31
8|99|44.416442|26.112758|12/09/2017 15:02:20 |455|92|272|64|502.96
8|99|44.416446|26.112760|12/09/2017 15:02:22 |464|92|272|64|502.96
8|99|44.416446|26.112760|12/09/2017 15:02:24 |462|92|272|64|502.96
8|99|44.416446|26.112760|12/09/2017 15:02:26 |469|92|272|64|502.96
8|99|44.416454|26.112756|12/09/2017 15:02:28 |472|92|272|64|502.96
8|99|44.416458|26.112760|12/09/2017 15:02:30 |474|92|272|64|502.96
8|99|44.416481|26.112804|12/09/2017 15:02:32 |469|92|272|64|502.96
8|99|44.416530|26.112895|12/09/2017 15:02:34 |470|92|272|64|502.96
8|99|44.416591|26.113021|12/09/2017 15:02:36 |478|93|273|65|525.31
8|99|44.416656|26.113145|12/09/2017 15:02:38 |482|93|273|65|502.96
8|99|44.416709|26.113260|12/09/2017 15:02:40 |490|92|274|65|525.31
8|99|44.416744|26.113380|12/09/2017 15:02:42 |491|93|273|64|525.31
8|99|44.416751|26.113477|12/09/2017 15:02:44 |496|92|274|65|525.31
