USING: 
Simple TinyGPS library v. 13
by Mikal Hart

Initializing SD card...initialization failed!
----------------------------------------------------------------------------
Calibrating sensors...
MQ135 R0 for CO2 = 1459
MQ9 R0 for CO = 255
MQ4 R0 for NH4 = 103
-----------------------------------------------------------------------------
S|HD|LAT    |LONG   |DateTime               |Age|MQ4|MQ9|MQ135|CO2_ppm
12|70|44.383087|26.202495|11/26/2017 12:28:39 |493|97|237|56|440.54
12|70|44.383090|26.202497|11/26/2017 12:28:41 |505|97|236|56|440.54
12|70|44.383090|26.202503|11/26/2017 12:28:43 |495|97|237|56|440.54
12|70|44.383094|26.202512|11/26/2017 12:28:45 |504|97|236|55|440.54
12|70|44.383094|26.202520|11/26/2017 12:28:47 |501|97|236|56|440.54
12|70|44.383098|26.202524|11/26/2017 12:28:49 |513|97|236|56|440.54
12|70|44.383098|26.202518|11/26/2017 12:28:51 |505|96|237|55|440.54
11|73|44.383094|26.202499|11/26/2017 12:28:53 |509|96|236|55|440.54
11|73|44.383090|26.202487|11/26/2017 12:28:55 |528|96|235|56|486.03
11|73|44.383090|26.202491|11/26/2017 12:28:57 |521|96|235|55|440.54
11|73|44.383090|26.202503|11/26/2017 12:28:59 |533|96|236|56|418.87
11|73|44.383094|26.202524|11/26/2017 12:29:01 |532|96|235|56|440.54
11|73|44.383102|26.202547|11/26/2017 12:29:03 |538|96|236|55|440.54
11|73|44.383102|26.202571|11/26/2017 12:29:05 |543|97|235|56|440.54
11|73|44.383113|26.202592|11/26/2017 12:29:07 |547|97|235|55|440.54
11|73|44.383113|26.202610|11/26/2017 12:29:09 |556|96|235|55|440.54
11|73|44.383117|26.202632|11/26/2017 12:29:11 |561|97|236|55|440.54
11|73|44.383121|26.202650|11/26/2017 12:29:13 |563|96|235|55|440.54
11|73|44.383125|26.202663|11/26/2017 12:29:15 |569|96|235|55|440.54
11|73|44.383132|26.202680|11/26/2017 12:29:17 |576|96|235|55|418.87
12|70|44.383136|26.202688|11/26/2017 12:29:19 |572|96|235|55|418.87
11|79|44.383140|26.202692|11/26/2017 12:29:21 |596|96|235|55|440.54
12|70|44.383144|26.202697|11/26/2017 12:29:23 |586|96|234|56|418.87
11|72|44.383144|26.202703|11/26/2017 12:29:25 |598|96|235|56|418.87
12|70|44.383140|26.202707|11/26/2017 12:29:27 |593|96|235|55|418.87
12|70|44.383129|26.202711|11/26/2017 12:29:29 |597|98|235|53|440.54
12|70|44.383121|26.202728|11/26/2017 12:29:31 |600|96|235|55|440.54
12|70|44.383113|26.202747|11/26/2017 12:29:33 |608|96|235|55|440.54
10|82|44.383113|26.202768|11/26/2017 12:29:35 |612|97|235|55|440.54
12|70|44.383117|26.202800|11/26/2017 12:29:37 |615|96|235|55|440.54
12|70|44.383117|26.202850|11/26/2017 12:29:39 |623|96|235|56|440.54
12|70|44.383117|26.202911|11/26/2017 12:29:41 |625|96|235|55|440.54
11|78|44.383125|26.202981|11/26/2017 12:29:43 |629|96|235|56|440.54
12|70|44.383132|26.203060|11/26/2017 12:29:45 |630|96|235|56|418.87
12|70|44.383136|26.203136|11/26/2017 12:29:47 |639|96|235|55|440.54
12|70|44.383144|26.203212|11/26/2017 12:29:49 |637|96|235|55|418.87
11|78|44.383148|26.203271|11/26/2017 12:29:51 |648|96|234|55|440.54
11|78|44.383152|26.203319|11/26/2017 12:29:53 |648|96|235|56|440.54
10|87|44.383163|26.203367|11/26/2017 12:29:55 |653|96|235|55|418.87
11|75|44.383174|26.203432|11/26/2017 12:29:57 |664|96|235|55|440.54
11|75|44.383190|26.203517|11/26/2017 12:29:59 |663|96|234|56|418.87
11|75|44.383205|26.203603|11/26/2017 12:30:01 |665|96|234|55|440.54
11|75|44.383213|26.203681|11/26/2017 12:30:03 |674|96|235|55|440.54
11|75|44.383224|26.203760|11/26/2017 12:30:05 |676|96|234|55|440.54
11|75|44.383232|26.203836|11/26/2017 12:30:07 |678|95|234|55|440.54
12|70|44.383235|26.203914|11/26/2017 12:30:09 |682|95|234|55|418.87
11|73|44.383243|26.204000|11/26/2017 12:30:11 |690|95|233|55|440.54
11|73|44.383255|26.204088|11/26/2017 12:30:13 |693|95|234|55|418.87
12|70|44.383255|26.204179|11/26/2017 12:30:15 |692|96|235|56|418.87
10|89|44.383270|26.204273|11/26/2017 12:30:17 |702|95|234|56|440.54
10|83|44.383281|26.204351|11/26/2017 12:30:19 |708|95|234|55|440.54
11|75|44.383296|26.204439|11/26/2017 12:30:21 |712|95|234|56|440.54
11|75|44.383308|26.204523|11/26/2017 12:30:23 |717|95|235|56|440.54
12|70|44.383316|26.204616|11/26/2017 12:30:25 |713|95|235|56|418.87
11|75|44.383331|26.204736|11/26/2017 12:30:27 |724|95|235|55|440.54
12|70|44.383361|26.204866|11/26/2017 12:30:29 |729|96|235|56|440.54
10|83|44.383384|26.204978|11/26/2017 12:30:31 |737|96|234|56|440.54
10|83|44.383361|26.205059|11/26/2017 12:30:33 |739|95|235|56|440.54
9|87|44.383300|26.205072|11/26/2017 12:30:35 |745|96|235|57|440.54
11|75|44.383220|26.205051|11/26/2017 12:30:37 |752|96|235|56|440.54
11|78|44.383129|26.205024|11/26/2017 12:30:39 |755|96|235|56|440.54
11|78|44.383037|26.204982|11/26/2017 12:30:41 |755|95|235|56|440.54
12|70|44.382930|26.204950|11/26/2017 12:30:43 |757|96|235|56|440.54
11|75|44.382831|26.204921|11/26/2017 12:30:45 |760|96|234|56|440.54
11|73|44.382724|26.204889|11/26/2017 12:30:47 |768|95|235|56|440.54
11|75|44.382621|26.204860|11/26/2017 12:30:49 |775|95|235|56|440.54
10|87|44.382511|26.204828|11/26/2017 12:30:51 |781|95|234|56|440.54
9|90|44.382408|26.204788|11/26/2017 12:30:53 |783|95|235|56|440.54
11|77|44.382305|26.204744|11/26/2017 12:30:55 |784|95|234|56|440.54
12|70|44.382194|26.204704|11/26/2017 12:30:57 |789|97|235|52|440.54
12|70|44.382087|26.204668|11/26/2017 12:30:59 |798|95|234|56|440.54
11|75|44.381977|26.204633|11/26/2017 12:31:01 |800|95|235|56|440.54
11|87|44.381855|26.204608|11/26/2017 12:31:03 |804|95|235|56|440.54
11|77|44.381740|26.204572|11/26/2017 12:31:05 |809|96|235|56|440.54
10|79|44.381622|26.204536|11/26/2017 12:31:07 |817|95|235|56|440.54
11|75|44.381526|26.204504|11/26/2017 12:31:09 |817|95|235|56|440.54
11|78|44.381488|26.204481|11/26/2017 12:31:11 |823|95|235|56|440.54
11|78|44.381469|26.204460|11/26/2017 12:31:13 |824|96|235|56|440.54
11|73|44.381454|26.204420|11/26/2017 12:31:15 |831|96|235|56|440.54
12|70|44.381454|26.204349|11/26/2017 12:31:17 |836|96|236|56|440.54
11|73|44.381473|26.204244|11/26/2017 12:31:19 |836|96|236|56|440.54
12|70|44.381488|26.204101|11/26/2017 12:31:21 |839|96|235|56|440.54
12|70|44.381511|26.203935|11/26/2017 12:31:23 |842|96|235|56|440.54
11|77|44.381530|26.203767|11/26/2017 12:31:25 |846|96|235|56|440.54
9|97|44.381557|26.203601|11/26/2017 12:31:27 |853|96|236|56|440.54
10|82|44.381584|26.203435|11/26/2017 12:31:29 |904|96|235|56|440.54
12|70|44.381614|26.203180|11/26/2017 12:31:32 |100|96|236|56|440.54
11|77|44.381641|26.202997|11/26/2017 12:31:34 |162|96|236|56|440.54
11|77|44.381664|26.202800|11/26/2017 12:31:36 |109|96|235|55|440.54
12|70|44.381690|26.202600|11/26/2017 12:31:38 |177|96|235|56|440.54
11|77|44.381721|26.202413|11/26/2017 12:31:40 |249|96|235|56|440.54
10|87|44.381744|26.202239|11/26/2017 12:31:42 |317|96|235|56|440.54
11|77|44.381771|26.202060|11/26/2017 12:31:44 |382|96|235|56|440.54
11|77|44.381797|26.201875|11/26/2017 12:31:46 |432|96|235|56|440.54
10|87|44.381824|26.201684|11/26/2017 12:31:48 |438|95|235|56|440.54
10|87|44.381851|26.201484|11/26/2017 12:31:50 |442|96|236|56|440.54
10|87|44.381881|26.201288|11/26/2017 12:31:52 |443|96|236|56|440.54
11|77|44.381908|26.201091|11/26/2017 12:31:54 |448|96|236|56|440.54
11|77|44.381935|26.200906|11/26/2017 12:31:56 |452|96|235|56|462.92
11|77|44.381961|26.200716|11/26/2017 12:31:58 |453|96|235|56|462.92
11|77|44.381988|26.200519|11/26/2017 12:32:00 |461|96|236|56|440.54
11|78|44.382019|26.200323|11/26/2017 12:32:02 |465|95|236|56|440.54
11|78|44.382057|26.200136|11/26/2017 12:32:04 |467|96|236|56|440.54
11|77|44.382080|26.199983|11/26/2017 12:32:06 |474|96|236|56|440.54
12|70|44.382095|26.199853|11/26/2017 12:32:08 |478|96|236|56|440.54
12|70|44.382118|26.199699|11/26/2017 12:32:10 |481|96|236|56|440.54
11|77|44.382137|26.199525|11/26/2017 12:32:12 |484|96|236|56|440.54
11|77|44.382156|26.199335|11/26/2017 12:32:14 |489|96|236|56|462.92
11|77|44.382183|26.199136|11/26/2017 12:32:16 |490|97|236|56|440.54
11|78|44.382209|26.198940|11/26/2017 12:32:18 |496|96|236|56|440.54
10|82|44.382225|26.198740|11/26/2017 12:32:20 |503|96|236|56|440.54
11|73|44.382247|26.198537|11/26/2017 12:32:22 |506|97|236|56|440.54
11|77|44.382266|26.198343|11/26/2017 12:32:24 |513|96|236|56|462.92
11|77|44.382289|26.198156|11/26/2017 12:32:26 |519|96|235|56|440.54
10|92|44.382305|26.197977|11/26/2017 12:32:28 |523|96|236|56|440.54
10|92|44.382320|26.197837|11/26/2017 12:32:30 |532|96|236|56|462.92
10|92|44.382335|26.197713|11/26/2017 12:32:32 |532|96|236|56|440.54
11|78|44.382350|26.197563|11/26/2017 12:32:34 |537|96|236|56|440.54
11|78|44.382377|26.197399|11/26/2017 12:32:36 |543|96|236|56|440.54
12|70|44.382396|26.197227|11/26/2017 12:32:38 |543|96|236|56|440.54
11|75|44.382415|26.197057|11/26/2017 12:32:40 |549|96|236|56|440.54
10|87|44.382438|26.196891|11/26/2017 12:32:42 |556|96|236|56|440.54
11|77|44.382457|26.196781|11/26/2017 12:32:44 |566|96|236|56|440.54
11|77|44.382465|26.196735|11/26/2017 12:32:46 |569|96|236|56|440.54
10|80|44.382476|26.196655|11/26/2017 12:32:48 |578|96|236|56|440.54
10|80|44.382488|26.196533|11/26/2017 12:32:50 |576|96|236|56|440.54
11|73|44.382503|26.196380|11/26/2017 12:32:52 |577|97|236|56|462.92
12|70|44.382526|26.196207|11/26/2017 12:32:54 |580|96|236|57|462.92
11|87|44.382553|26.196020|11/26/2017 12:32:56 |587|96|236|57|440.54
12|71|44.382579|26.195823|11/26/2017 12:32:58 |595|96|237|57|440.54
11|71|44.382602|26.195623|11/26/2017 12:33:00 |594|97|236|56|440.54
12|70|44.382629|26.195440|11/26/2017 12:33:02 |598|96|236|56|440.54
11|77|44.382648|26.195325|11/26/2017 12:33:04 |604|96|236|56|440.54
11|77|44.382648|26.195272|11/26/2017 12:33:06 |616|97|237|56|462.92
10|80|44.382648|26.195249|11/26/2017 12:33:08 |621|96|236|56|440.54
10|80|44.382644|26.195243|11/26/2017 12:33:10 |636|96|236|56|462.92
10|80|44.382640|26.195238|11/26/2017 12:33:12 |625|96|236|57|440.54
11|77|44.382633|26.195232|11/26/2017 12:33:14 |628|96|236|56|440.54
11|77|44.382614|26.195226|11/26/2017 12:33:16 |635|97|236|56|440.54
11|92|44.382591|26.195220|11/26/2017 12:33:18 |639|97|236|56|440.54
12|70|44.382553|26.195211|11/26/2017 12:33:20 |640|97|237|57|440.54
12|70|44.382503|26.195199|11/26/2017 12:33:22 |641|97|237|56|440.54
11|75|44.382450|26.195177|11/26/2017 12:33:24 |652|97|236|56|440.54
11|75|44.382396|26.195161|11/26/2017 12:33:26 |655|96|236|56|440.54
10|87|44.382335|26.195146|11/26/2017 12:33:28 |660|96|236|57|440.54
10|87|44.382289|26.195133|11/26/2017 12:33:30 |663|96|236|56|440.54
10|87|44.382232|26.195119|11/26/2017 12:33:32 |666|96|236|56|440.54
11|77|44.382175|26.195100|11/26/2017 12:33:34 |669|97|236|56|440.54
11|77|44.382106|26.195079|11/26/2017 12:33:36 |671|96|237|56|440.54
12|70|44.382038|26.195060|11/26/2017 12:33:38 |673|96|236|56|440.54
12|70|44.381973|26.195039|11/26/2017 12:33:40 |680|96|236|56|440.54
12|70|44.381912|26.195018|11/26/2017 12:33:42 |682|96|236|56|462.92
12|70|44.381855|26.194999|11/26/2017 12:33:44 |690|96|236|56|440.54
11|73|44.381790|26.194984|11/26/2017 12:33:46 |697|96|236|56|440.54
11|73|44.381729|26.194967|11/26/2017 12:33:48 |703|96|236|56|440.54
11|73|44.381675|26.194952|11/26/2017 12:33:50 |707|96|236|56|462.92
10|82|44.381633|26.194932|11/26/2017 12:33:52 |715|97|236|56|440.54
11|89|44.381587|26.194908|11/26/2017 12:33:54 |719|97|236|56|440.54
11|78|44.381542|26.194892|11/26/2017 12:33:56 |720|97|236|56|462.92
12|78|44.381500|26.194887|11/26/2017 12:33:58 |725|97|237|56|440.54
12|70|44.381454|26.194885|11/26/2017 12:34:00 |726|97|237|56|440.54
12|70|44.381420|26.194875|11/26/2017 12:34:02 |738|96|236|56|440.54
12|73|44.381397|26.194875|11/26/2017 12:34:04 |747|97|236|56|440.54
11|73|44.381374|26.194875|11/26/2017 12:34:06 |750|97|236|56|440.54
11|73|44.381336|26.194875|11/26/2017 12:34:08 |751|97|236|56|440.54
12|70|44.381278|26.194862|11/26/2017 12:34:10 |754|97|236|57|440.54
12|70|44.381210|26.194843|11/26/2017 12:34:12 |757|97|236|56|440.54
12|70|44.381149|26.194824|11/26/2017 12:34:14 |766|96|236|56|440.54
12|70|44.381084|26.194805|11/26/2017 12:34:16 |767|97|236|56|440.54
11|73|44.381019|26.194784|11/26/2017 12:34:18 |770|97|236|56|440.54
11|73|44.380966|26.194772|11/26/2017 12:34:20 |778|97|237|56|440.54
11|73|44.380920|26.194759|11/26/2017 12:34:22 |783|97|236|56|440.54
12|70|44.380889|26.194751|11/26/2017 12:34:24 |782|96|236|56|440.54
12|70|44.380870|26.194747|11/26/2017 12:34:26 |806|97|236|56|440.54
12|70|44.380859|26.194746|11/26/2017 12:34:28 |790|97|236|56|440.54
12|73|44.380825|26.194759|11/26/2017 12:34:30 |796|97|237|56|440.54
11|77|44.380802|26.194828|11/26/2017 12:34:32 |801|96|237|56|440.54
10|93|44.380783|26.194942|11/26/2017 12:34:34 |804|97|237|56|440.54
10|93|44.380764|26.195087|11/26/2017 12:34:36 |809|97|236|57|440.54
10|93|44.380744|26.195247|11/26/2017 12:34:38 |815|96|236|56|440.54
10|93|44.380725|26.195417|11/26/2017 12:34:40 |820|96|237|56|440.54
10|93|44.380699|26.195604|11/26/2017 12:34:42 |822|96|237|56|440.54
10|93|44.380672|26.195804|11/26/2017 12:34:44 |831|96|237|56|440.54
10|93|44.380649|26.196004|11/26/2017 12:34:46 |833|96|236|57|440.54
10|93|44.380619|26.196216|11/26/2017 12:34:48 |837|96|236|56|440.54
10|93|44.380584|26.196428|11/26/2017 12:34:50 |835|96|236|56|440.54
10|87|44.380554|26.196622|11/26/2017 12:34:52 |846|96|236|56|440.54
10|87|44.380531|26.196809|11/26/2017 12:34:54 |848|97|236|56|440.54
9|103|44.380504|26.197000|11/26/2017 12:34:56 |854|97|236|56|440.54
11|93|44.380481|26.197200|11/26/2017 12:34:58 |854|97|236|56|440.54
10|93|44.380451|26.197408|11/26/2017 12:35:00 |855|96|236|56|440.54
11|77|44.380424|26.197587|11/26/2017 12:35:02 |893|96|237|56|462.92
10|87|44.380409|26.197687|11/26/2017 12:35:04 |960|97|237|57|462.92
10|87|44.380382|26.197858|11/26/2017 12:35:07 |151|97|237|56|440.54
10|87|44.380359|26.197999|11/26/2017 12:35:09 |214|97|238|57|440.54
11|76|44.380329|26.198156|11/26/2017 12:35:11 |162|97|238|57|462.92
10|83|44.380302|26.198310|11/26/2017 12:35:13 |236|96|239|57|462.92
10|83|44.380287|26.198469|11/26/2017 12:35:15 |296|97|241|58|486.03
10|87|44.380256|26.198631|11/26/2017 12:35:17 |367|97|240|58|486.03
11|76|44.380233|26.198808|11/26/2017 12:35:19 |431|97|241|58|486.03
11|87|44.380214|26.198999|11/26/2017 12:35:21 |452|97|241|59|486.03
9|116|44.380191|26.199148|11/26/2017 12:35:23 |460|97|241|58|486.03
11|87|44.380180|26.199211|11/26/2017 12:35:25 |461|97|241|58|486.03
11|76|44.380168|26.199243|11/26/2017 12:35:27 |466|97|240|58|462.92
11|76|44.380142|26.199268|11/26/2017 12:35:29 |467|97|240|57|486.03
11|76|44.380081|26.199260|11/26/2017 12:35:31 |472|99|240|56|509.86
11|76|44.380001|26.199239|11/26/2017 12:35:33 |475|97|240|58|486.03
12|70|44.379905|26.199211|11/26/2017 12:35:35 |484|96|240|57|486.03
12|70|44.379825|26.199192|11/26/2017 12:35:37 |484|97|240|57|486.03
11|77|44.379764|26.199180|11/26/2017 12:35:39 |487|97|240|57|462.92
11|77|44.379695|26.199163|11/26/2017 12:35:41 |494|97|240|57|462.92
11|77|44.379604|26.199138|11/26/2017 12:35:43 |498|97|240|57|462.92
12|77|44.379493|26.199111|11/26/2017 12:35:45 |497|97|240|57|462.92
12|70|44.379367|26.199079|11/26/2017 12:35:47 |502|97|239|57|486.03
11|77|44.379238|26.199047|11/26/2017 12:35:49 |504|97|239|57|462.92
12|70|44.379112|26.199024|11/26/2017 12:35:51 |510|96|239|57|462.92
11|73|44.378982|26.198995|11/26/2017 12:35:53 |521|97|239|57|462.92
11|73|44.378864|26.198951|11/26/2017 12:35:55 |514|97|239|57|462.92
12|70|44.378726|26.198907|11/26/2017 12:35:57 |521|97|239|57|462.92
12|70|44.378597|26.198867|11/26/2017 12:35:59 |525|97|238|57|462.92
12|70|44.378479|26.198827|11/26/2017 12:36:01 |528|96|238|57|486.03
12|70|44.378402|26.198808|11/26/2017 12:36:03 |536|97|239|57|462.92
12|70|44.378379|26.198791|11/26/2017 12:36:05 |555|97|239|58|462.92
12|70|44.378379|26.198791|11/26/2017 12:36:07 |561|97|239|57|486.03
12|70|44.378379|26.198791|11/26/2017 12:36:09 |565|97|239|57|462.92
12|70|44.378376|26.198791|11/26/2017 12:36:11 |561|97|240|57|462.92
11|73|44.378353|26.198740|11/26/2017 12:36:13 |565|98|239|57|462.92
12|70|44.378356|26.198619|11/26/2017 12:36:15 |566|97|240|57|462.92
12|70|44.378383|26.198442|11/26/2017 12:36:17 |570|97|239|57|486.03
12|70|44.378421|26.198215|11/26/2017 12:36:19 |573|97|239|57|462.92
12|70|44.378459|26.197952|11/26/2017 12:36:21 |578|98|239|57|462.92
11|78|44.378501|26.197668|11/26/2017 12:36:23 |588|97|239|58|462.92
11|78|44.378543|26.197372|11/26/2017 12:36:25 |586|97|239|57|462.92
12|70|44.378589|26.197063|11/26/2017 12:36:27 |593|97|239|57|440.54
12|70|44.378635|26.196735|11/26/2017 12:36:29 |599|97|239|57|462.92
12|70|44.378684|26.196397|11/26/2017 12:36:31 |602|97|239|57|462.92
12|70|44.378726|26.196081|11/26/2017 12:36:33 |611|97|239|57|462.92
12|70|44.378776|26.195770|11/26/2017 12:36:35 |611|97|238|57|462.92
12|70|44.378822|26.195440|11/26/2017 12:36:37 |618|97|239|57|462.92
12|70|44.378875|26.195093|11/26/2017 12:36:39 |619|97|238|57|462.92
12|70|44.378929|26.194723|11/26/2017 12:36:41 |623|97|238|57|462.92
12|70|44.378986|26.194334|11/26/2017 12:36:43 |630|97|239|57|486.03
12|70|44.379047|26.193931|11/26/2017 12:36:45 |631|97|238|57|462.92
12|70|44.379104|26.193521|11/26/2017 12:36:47 |635|97|238|57|462.92
12|70|44.379165|26.193105|11/26/2017 12:36:49 |637|97|238|57|462.92
12|70|44.379222|26.192684|11/26/2017 12:36:51 |647|97|238|57|462.92
12|70|44.379283|26.192256|11/26/2017 12:36:53 |648|97|239|57|462.92
12|70|44.379348|26.191820|11/26/2017 12:36:55 |652|97|239|57|486.03
12|70|44.379413|26.191387|11/26/2017 12:36:57 |658|97|238|57|462.92
12|70|44.379470|26.190975|11/26/2017 12:36:59 |660|96|238|57|440.54
11|76|44.379531|26.190584|11/26/2017 12:37:01 |667|97|238|57|462.92
11|76|44.379589|26.190206|11/26/2017 12:37:03 |672|97|238|57|486.03
12|70|44.379642|26.189832|11/26/2017 12:37:05 |675|97|238|57|462.92
12|70|44.379695|26.189468|11/26/2017 12:37:07 |681|98|238|57|462.92
12|70|44.379745|26.189115|11/26/2017 12:37:09 |685|97|239|57|462.92
11|76|44.379791|26.188776|11/26/2017 12:37:11 |688|97|239|57|462.92
11|76|44.379840|26.188444|11/26/2017 12:37:13 |698|97|240|57|486.03
11|76|44.379890|26.188102|11/26/2017 12:37:15 |700|97|240|58|462.92
11|76|44.379943|26.187747|11/26/2017 12:37:17 |702|97|240|60|462.92
11|78|44.379997|26.187385|11/26/2017 12:37:19 |707|97|240|57|486.03
11|78|44.380046|26.187015|11/26/2017 12:37:21 |708|97|240|57|486.03
12|70|44.380104|26.186639|11/26/2017 12:37:23 |712|97|240|57|486.03
12|70|44.380157|26.186267|11/26/2017 12:37:25 |709|97|240|58|462.92
12|70|44.380207|26.185895|11/26/2017 12:37:27 |720|97|240|57|462.92
12|70|44.380264|26.185527|11/26/2017 12:37:29 |724|97|240|57|486.03
12|70|44.380313|26.185159|11/26/2017 12:37:31 |734|96|240|57|462.92
12|70|44.380363|26.184795|11/26/2017 12:37:33 |736|97|240|57|486.03
12|70|44.380416|26.184436|11/26/2017 12:37:35 |742|97|240|58|486.03
12|70|44.380462|26.184080|11/26/2017 12:37:37 |747|97|240|58|486.03
12|70|44.380512|26.183719|11/26/2017 12:37:39 |751|98|240|59|462.92
12|70|44.380561|26.183355|11/26/2017 12:37:41 |757|98|240|58|486.03
12|70|44.380603|26.182989|11/26/2017 12:37:43 |762|97|240|58|462.92
12|70|44.380649|26.182622|11/26/2017 12:37:45 |763|97|240|57|486.03
12|70|44.380691|26.182249|11/26/2017 12:37:47 |772|97|240|58|462.92
12|70|44.380729|26.181871|11/26/2017 12:37:49 |777|97|241|57|486.03
12|70|44.380771|26.181486|11/26/2017 12:37:51 |782|97|240|58|486.03
12|70|44.380817|26.181108|11/26/2017 12:37:53 |790|97|240|57|486.03
12|70|44.380855|26.180747|11/26/2017 12:37:55 |788|97|240|57|486.03
11|73|44.380897|26.180393|11/26/2017 12:37:57 |796|97|240|58|486.03
11|73|44.380935|26.180044|11/26/2017 12:37:59 |800|97|240|58|462.92
12|70|44.380977|26.179712|11/26/2017 12:38:01 |802|97|240|57|486.03
11|73|44.381011|26.179380|11/26/2017 12:38:03 |810|97|240|58|486.03
12|70|44.381046|26.179033|11/26/2017 12:38:05 |813|97|240|57|486.03
11|73|44.381088|26.178682|11/26/2017 12:38:07 |815|98|240|57|486.03
12|70|44.381114|26.178329|11/26/2017 12:38:09 |820|98|240|58|462.92
12|70|44.381156|26.177995|11/26/2017 12:38:11 |829|98|240|57|462.92
11|73|44.381191|26.177656|11/26/2017 12:38:13 |830|97|239|57|462.92
11|73|44.381229|26.177310|11/26/2017 12:38:15 |837|98|239|57|462.92
10|79|44.381263|26.176959|11/26/2017 12:38:17 |840|97|239|57|486.03
12|70|44.381305|26.176603|11/26/2017 12:38:19 |839|97|239|57|486.03
11|73|44.381336|26.176248|11/26/2017 12:38:21 |844|98|240|57|462.92
12|70|44.381374|26.175899|11/26/2017 12:38:23 |847|98|240|57|486.03
12|70|44.381412|26.175586|11/26/2017 12:38:25 |846|98|240|58|486.03
12|70|44.381446|26.175287|11/26/2017 12:38:27 |856|98|240|58|486.03
11|78|44.381488|26.174976|11/26/2017 12:38:29 |899|98|240|57|462.92
12|70|44.381587|26.174495|11/26/2017 12:38:32 |89|98|240|58|486.03
12|70|44.381656|26.174158|11/26/2017 12:38:34 |156|97|240|58|486.03
12|70|44.381729|26.173812|11/26/2017 12:38:36 |100|97|240|58|486.03
12|70|44.381801|26.173452|11/26/2017 12:38:38 |172|97|241|58|486.03
12|70|44.381877|26.173093|11/26/2017 12:38:40 |244|97|240|57|486.03
12|70|44.381942|26.172763|11/26/2017 12:38:42 |309|97|241|58|486.03
12|70|44.381999|26.172502|11/26/2017 12:38:44 |380|97|241|58|486.03
12|70|44.382034|26.172313|11/26/2017 12:38:46 |443|97|242|58|440.54
12|70|44.382076|26.172203|11/26/2017 12:38:48 |452|98|242|58|509.86
11|73|44.382141|26.172193|11/26/2017 12:38:50 |465|98|242|59|486.03
11|77|44.382225|26.172237|11/26/2017 12:38:52 |466|98|242|59|509.86
11|77|44.382320|26.172307|11/26/2017 12:38:54 |469|98|242|59|509.86
12|70|44.382423|26.172391|11/26/2017 12:38:56 |476|98|242|59|509.86
12|70|44.382545|26.172481|11/26/2017 12:38:58 |481|98|242|59|509.86
11|87|44.382663|26.172565|11/26/2017 12:39:00 |486|98|242|58|486.03
11|87|44.382766|26.172634|11/26/2017 12:39:02 |499|98|242|57|509.86
11|87|44.382839|26.172679|11/26/2017 12:39:04 |498|98|242|59|486.03
12|77|44.382911|26.172727|11/26/2017 12:39:06 |503|98|242|58|486.03
12|77|44.382991|26.172771|11/26/2017 12:39:08 |507|98|242|58|486.03
11|80|44.383064|26.172784|11/26/2017 12:39:10 |515|98|242|58|486.03
11|82|44.383136|26.172748|11/26/2017 12:39:12 |517|98|241|58|486.03
11|73|44.383216|26.172679|11/26/2017 12:39:14 |521|98|241|58|462.92
11|73|44.383296|26.172597|11/26/2017 12:39:16 |526|98|241|57|486.03
11|73|44.383369|26.172504|11/26/2017 12:39:18 |526|98|241|58|486.03
11|73|44.383422|26.172420|11/26/2017 12:39:20 |540|98|241|58|486.03
11|79|44.383480|26.172336|11/26/2017 12:39:22 |539|98|241|58|486.03
11|79|44.383541|26.172248|11/26/2017 12:39:24 |542|98|240|58|486.03
11|79|44.383583|26.172172|11/26/2017 12:39:26 |551|98|240|58|486.03
11|79|44.383628|26.172096|11/26/2017 12:39:28 |550|99|240|58|486.03
11|79|44.383708|26.172023|11/26/2017 12:39:30 |551|98|240|57|462.92
10|79|44.383792|26.171936|11/26/2017 12:39:32 |561|98|240|57|462.92
10|79|44.383872|26.171855|11/26/2017 12:39:34 |561|98|240|58|462.92
11|73|44.383960|26.171775|11/26/2017 12:39:36 |563|98|240|57|486.03
11|88|44.384067|26.171688|11/26/2017 12:39:38 |571|98|240|57|462.92
10|82|44.384193|26.171585|11/26/2017 12:39:40 |573|98|240|57|462.92
11|73|44.384300|26.171483|11/26/2017 12:39:42 |579|98|240|57|462.92
12|70|44.384399|26.171401|11/26/2017 12:39:44 |580|98|239|57|462.92
11|73|44.384487|26.171335|11/26/2017 12:39:46 |582|98|239|57|462.92
12|79|44.384571|26.171264|11/26/2017 12:39:48 |587|98|239|57|462.92
12|70|44.384654|26.171188|11/26/2017 12:39:50 |592|98|239|57|462.92
11|73|44.384742|26.171112|11/26/2017 12:39:52 |594|98|239|57|462.92
11|73|44.384834|26.171031|11/26/2017 12:39:54 |599|99|239|57|462.92
12|70|44.384906|26.170963|11/26/2017 12:39:56 |603|98|239|57|486.03
11|73|44.384971|26.170906|11/26/2017 12:39:58 |611|98|239|57|462.92
11|73|44.385009|26.170860|11/26/2017 12:40:00 |617|98|239|57|509.86
10|82|44.384998|26.170787|11/26/2017 12:40:02 |620|98|239|57|462.92
10|82|44.384944|26.170700|11/26/2017 12:40:04 |622|98|239|56|462.92
11|73|44.384876|26.170574|11/26/2017 12:40:06 |623|98|238|57|462.92
11|73|44.384796|26.170417|11/26/2017 12:40:08 |629|98|239|57|462.92
10|82|44.384700|26.170246|11/26/2017 12:40:10 |633|98|239|57|462.92
